Name,RMM,pKa_donor,pKa_acceptor,fu,log10(human inferred CLh_int [L/s]),logD74
mol6416,2.10E+02,9.323956469,6.99123247,0.283051592,2.845737,2.217998368
mol6417,2.72E+02,13.45203704,12.87288174,0.877789287,-3.037249791,-1.78644462
mol6418,1.43E+02,6.950857346,0.585799133,0.850484856,-1.107027085,-1.495709311
mol6419,3.91E+02,11.50568804,8.235020059,0.364353149,-1.609958968,3.605788268
mol6420,4.54E+02,6.623323589,2.81265406,0.005886468,-1.172299336,0.190848478
mol6421,2.69E+02,3.075222401,0.786810674,0.703539995,-2.085284858,-0.107570163
mol6422,2.05E+02,5.981498952,8.937935011,0.922447235,0.154383711,-2.288295604
mol6423,5.34E+02,9.867472787,8.2265915,0.049194696,-1.101460241,-0.073124483
mol6424,2.92E+02,8.633581986,1.279287355,0.491105617,-1.722467266,0.928238892
mol6425,4.65E+02,12.93768555,9.992558225,0.025859608,0.039245939,4.513364275
mol6426,1.38E+02,1.090616993,9.133132341,0.198000883,-2.76157824,-0.463178969
mol6427,2.60E+02,3.30579641,0.138393106,0.075711855,-2.859218769,-0.293706966
mol6428,3.57E+02,2.742584081,9.724673494,0.140483122,-2.093275271,-0.320405446
mol6429,2.12E+02,13.09648488,0.843466188,0.944334075,-1.740792747,-0.366112988
mol6430,3.96E+02,13.94874302,7.262117933,0.080860967,0.7857187,0.895997286
mol6431,2.30E+02,6.199748376,1.515700058,0.014994208,0.875559747,2.480521452
mol6432,3.69E+02,13.25102131,3.592377419,0.165859348,1.142303186,0.494967438
mol6433,1.57E+02,11.089346,0.765019678,0.703193049,2.209341854,0.448467163
mol6434,3.67E+02,12.25944444,9.354406149,0.146388873,-0.803536511,3.714763958
mol6435,3.80E+02,13.91416304,10.06328959,0.070353931,-0.697607241,1.757024798
mol6436,4.88E+02,11.5410127,7.806933576,0.343103653,-0.079812642,2.342487507
mol6437,5.83E+02,11.37528537,1.009569965,0.250466715,-2.36562467,0.559156093
mol6438,4.02E+02,12.06427665,5.370043512,0.072196722,-2.531041498,1.851793499
mol6439,4.41E+02,4.052214425,2.240905068,0.089957045,-1.131572481,-1.407877019
mol6440,3.56E+02,4.855832545,8.320443192,0.048605028,-1.823120773,-0.270965538
mol6441,5.01E+02,4.201208337,4.06315717,0.015728022,-0.444689076,3.622111574
mol6442,4.18E+02,5.016711125,9.588247645,0.808529581,-1.900613829,1.674545829
mol6443,3.55E+02,13.13979443,4.599168063,0.626041329,1.333017029,0.070655358
mol6444,2.99E+02,13.7487005,9.248934613,0.399960903,0.145616899,0.538816519
mol6445,1.16E+02,13.2758062,5.412668415,0.202359262,1.119007245,4.871767735
mol6446,4.72E+02,10.5777393,2.361143876,0.437256715,-1.94420607,1.774077451
mol6447,3.29E+02,10.89595984,1.561220097,0.770069174,-1.918497946,0.253141213
mol6448,6.72E+02,0.950348028,7.194586784,0.018937023,-0.24541968,1.113814203
mol6449,5.73E+02,10.88544463,6.131420577,0.037048337,2.559779055,0.630736965
mol6450,4.38E+02,3.93768437,10.91361147,0.139027979,0.769514739,1.443422642
mol6451,5.54E+02,4.856376064,2.72349035,0.015897074,-2.416523667,2.830957211
mol6452,2.83E+02,12.21466034,7.605792359,0.135996559,-0.22496985,-0.747947277
mol6453,8.76E+02,6.416982884,7.681956013,0.073064466,0.740289011,0.603436956
mol6454,3.47E+02,2.067875431,4.27028954,0.102557604,-0.742209189,0.72392309
mol6455,2.69E+02,3.706278769,0.174491859,0.039449304,-2.717575397,-0.39952584
mol6456,5.47E+02,11.53650092,1.395404608,0.887538492,-2.503118749,2.358821331
mol6457,5.08E+02,13.65656236,9.541589994,0.213753808,0.966055101,0.871716152
mol6458,5.26E+02,11.51074296,7.665275654,0.088389355,-2.089051948,0.515439998
mol6459,3.31E+02,12.11260663,7.108827614,0.075436976,-1.638534387,1.097250259
mol6460,1.07E+03,2.105128826,7.968636482,0.358189038,2.604716335,0.225733771
mol6461,3.50E+02,4.144183063,6.186512209,0.249633761,-2.536402011,-0.945171202
mol6462,3.81E+02,11.11758616,8.491353962,0.079815967,1.081393026,0.749269409
mol6463,3.33E+02,12.72411036,12.71638463,0.857998128,-1.500791081,-1.445716035
mol6464,3.51E+02,2.016952162,3.828327122,0.077348592,-0.779109399,0.311199051
mol6465,6.19E+02,13.85465287,1.292994758,0.044546097,0.559340127,6.266736639
mol6466,2.18E+02,12.17633792,5.166674918,0.95140442,-2.334940714,0.403493335
mol6467,3.30E+02,9.126397628,5.626248218,0.955926573,-2.38013556,-2.387183013
mol6468,4.62E+02,13.13034683,1.02843296,0.31114724,-1.407667726,3.031486513
mol6469,2.41E+02,13.58665083,0.925665581,0.079431844,-3.235078145,2.216561869
mol6470,2.28E+02,10.94063277,4.646457889,0.552802738,-2.607951573,0.919951025
mol6471,3.96E+02,3.966966748,9.625824824,0.667453628,-1.97787422,-1.300420823
mol6472,2.27E+02,7.775564889,6.107583862,0.164774708,1.262993066,2.719728319
mol6473,2.49E+02,11.21750166,2.125530057,0.685281913,-0.740735534,-1.200415791
mol6474,1.98E+02,12.15974964,0.132210259,0.083762681,-0.399264604,1.18062555
mol6475,4.51E+02,0.302177748,0.721505295,0.983196184,-0.718402298,-2.488114657
mol6476,2.26E+02,13.91208699,12.32163991,0.186236437,-0.69973362,3.054380701
mol6477,1.78E+02,1.274209155,0.54425661,0.910413574,-3.031533727,-1.834339046
mol6478,4.48E+02,4.675567563,9.894333841,0.086856842,2.981072072,-0.81717847
mol6479,1.48E+02,13.01863642,0.386554298,0.322009235,-1.73204983,1.667780227
mol6480,7.66E+02,13.57548457,0.624324425,0.150753316,-0.285011955,4.876492486
mol6481,3.65E+02,10.76629275,7.911028913,0.141688227,0.619390568,3.889426407
mol6482,3.64E+02,7.259056987,8.247445855,0.040236864,-1.308302523,0.727151998
mol6483,4.29E+02,13.18754467,2.354892889,0.069760512,2.917730731,0.36759363
mol6484,3.20E+02,11.08434064,1.419555843,0.060037967,-2.208753883,2.794543962
mol6485,2.70E+02,9.929312858,1.840399019,0.884070613,-1.427373592,-1.042081078
mol6486,1.86E+03,11.68726997,3.245212676,0.004792295,-2.948640693,2.202166066
mol6487,5.85E+02,1.14964867,6.462853325,0.036139534,-2.662261343,2.239676901
mol6488,6.01E+02,1.053452546,9.429946242,0.213383085,-2.406610277,-1.173535893
mol6489,3.66E+02,5.750501818,0.906754575,0.951357818,-0.729514537,-2.006476212
mol6490,3.72E+02,12.09805106,1.291538356,0.004014866,-0.227415188,4.467941599
mol6491,2.69E+02,10.87938074,9.880564105,0.047071159,-1.96105091,3.088223182
mol6492,6.43E+02,11.99312243,6.521237683,0.713093968,-0.472666662,0.298937063
mol6493,5.40E+02,13.18857989,6.861925833,0.059459583,-0.590136554,2.248398061
mol6494,6.67E+02,11.14087475,7.530013115,0.038936566,-1.789370022,1.929344575
mol6495,4.52E+02,2.939802417,8.41099871,0.085053492,-1.517359551,1.207623682
mol6496,3.85E+02,13.17783679,7.456130652,0.715223245,-1.609799963,1.57189775
mol6497,2.05E+02,13.29361168,9.091180323,0.192379167,-0.099457174,3.785172906
mol6498,1.28E+02,12.91820345,8.357445666,0.532046821,-0.881305436,2.227879352
mol6499,4.59E+02,11.0887713,5.590943749,0.969142613,-0.70050291,-1.049962887
mol6500,4.86E+02,12.75692836,9.965928933,0.617258792,-2.7532454,1.730848666
mol6501,3.14E+02,8.123654203,0.280911425,0.088321994,2.509304873,4.197825944
mol6502,2.68E+02,12.6380837,11.05228204,0.059762573,-1.182598049,1.153254903
mol6503,3.77E+02,11.17486519,8.759227245,0.462517222,-1.757472854,-1.439835996
mol6504,3.57E+02,12.6362519,5.921550073,0.847727818,1.148801243,2.424807866
mol6505,4.74E+02,13.92616537,3.856474652,0.043910547,0.827324813,2.525926101
mol6506,2.54E+02,10.47045461,8.088403164,0.844059964,-0.755003791,1.218288294
mol6507,2.92E+02,11.6248301,7.601908899,0.081005607,-2.990785937,3.383429057
mol6508,2.85E+02,11.767301,6.211973225,0.001619395,2.732290065,1.756677481
mol6509,2.76E+02,1.599880169,1.313773907,0.049351407,-2.064947664,0.621230897
mol6510,1.63E+02,11.92767325,5.41182656,0.909789696,0.049391661,-0.191044317
mol6511,2.68E+02,2.296621936,0.441427958,0.832712355,-0.942576619,0.631784342
mol6512,3.13E+02,12.71121386,1.720199875,0.022395978,-0.507082663,0.47162916
mol6513,4.09E+02,4.901798536,8.533172019,0.006620489,-1.581533746,2.464104881
mol6514,2.68E+02,1.893301857,8.767970209,0.636304729,1.475436987,1.272914618
mol6515,3.88E+02,6.824073922,4.857039002,0.006420911,-1.583113494,1.65098065
mol6516,4.51E+02,8.545654247,0.864393357,0.013273727,2.949901545,3.824768016
mol6517,3.30E+02,12.27446515,10.14917668,0.217062606,-2.299237025,1.833860548
mol6518,3.68E+02,13.32701557,8.482648606,0.648567774,0.89039637,2.890883319
mol6519,4.13E+02,4.080100837,8.807346123,0.134706733,-0.296622956,3.811883601
mol6520,1.88E+02,7.423589625,0.518123141,0.462591599,2.850725396,4.69781408
mol6521,3.39E+02,12.33701897,10.8565283,0.040817686,-2.470357113,6.278208792
mol6522,5.45E+02,13.38854733,9.362737673,0.112695518,-1.374657143,1.58709884
mol6523,3.41E+02,2.395209311,6.78283274,0.462449173,2.488278382,1.858941064
mol6524,4.11E+02,8.812478292,8.575269148,0.222713192,-0.145308028,0.605766697
mol6525,2.00E+02,3.320761259,6.057566008,0.198872483,-1.680114729,-0.774753111
mol6526,7.03E+02,10.41846049,9.419503563,0.069477858,-0.235057231,2.702731893
mol6527,2.49E+02,12.05223307,9.696298573,0.949211527,-1.821407564,-1.512093351
mol6528,1.73E+02,13.15275021,0.040871125,0.910410839,-1.488771977,-0.36057995
mol6529,2.79E+02,3.510343444,7.04362355,0.147635749,-1.135608136,-1.154112775
mol6530,2.73E+02,12.14103044,1.97241916,0.192738106,2.879875589,-0.86757063
mol6531,2.33E+02,10.43729981,8.597227692,0.384183333,-1.017506917,-0.834990324
mol6532,3.49E+02,7.103901614,0.06484459,0.501036989,-0.665741952,3.61054271
mol6533,3.76E+02,5.338907724,0.244034464,0.14083036,-2.372505149,-2.25230127
mol6534,2.23E+02,6.732588954,6.847922476,0.976334377,-2.551404563,-2.612632832
mol6535,2.70E+02,13.25504913,1.083656698,0.328654248,2.967790546,1.733097796
mol6536,3.37E+02,9.40916837,0.689502924,0.052715275,-1.956432575,4.301447818
mol6537,3.25E+02,9.919722479,8.159805845,0.091274527,2.716405467,0.325569777
mol6538,3.45E+02,13.0111292,4.293766387,0.102386364,-1.50292305,2.988514071
mol6539,4.60E+02,3.939278472,10.58198121,0.024017736,-1.467822278,1.512074809
mol6540,3.49E+02,13.29234899,1.810010252,0.04025801,-2.554127055,2.960224961
mol6541,4.07E+02,2.875397113,0.064813445,0.122285919,-1.164447646,-1.128484555
mol6542,3.01E+02,13.68297956,8.943559645,0.16037066,-1.129612241,-0.847247971
mol6543,4.12E+02,13.93172963,10.03007241,0.324434065,2.81973669,1.818423176
mol6544,4.72E+02,5.667533281,0.848017801,0.057393922,0.227294454,2.419548828
mol6545,7.13E+02,2.910601326,8.837227469,0.172598244,-1.782651157,0.615768678
mol6546,1.80E+03,6.157387918,1.335633352,0.004655863,-2.914679347,3.012595172
mol6547,5.63E+02,13.07684275,1.388850726,0.833926337,-1.641391304,1.184895652
mol6548,1.76E+02,13.86514003,9.510807041,0.538578954,-2.38506367,0.273587594
mol6549,3.96E+02,13.01749116,8.383480558,0.029094675,0.515707075,0.781353571
mol6550,3.54E+02,1.816729046,9.969728704,0.544669843,-0.446726864,-0.089856271
mol6551,4.34E+02,11.05596003,7.862951546,0.046383645,-1.82535375,1.433683995
mol6552,5.80E+02,3.637255819,8.640654526,0.307812783,-0.68490672,-0.978739799
mol6553,3.90E+02,1.156528614,0.241954507,0.063077536,0.411626587,-0.380164695
mol6554,2.61E+02,11.74982443,4.102794927,0.68867762,2.604439512,1.62484943
mol6555,2.76E+02,12.03702066,9.654528339,0.525731808,-1.949253399,-1.97327083
mol6556,1.14E+03,2.117538034,1.40164849,0.030590827,-1.953480322,-0.093690764
mol6557,6.31E+02,1.552384154,0.213895893,0.085486661,-1.885735729,0.130493757
mol6558,2.35E+02,2.712316378,11.13915524,0.801883175,2.764460006,-0.660096424
mol6559,4.01E+02,4.378677577,6.790311255,0.92560743,0.170529373,0.738630444
mol6560,4.62E+02,7.48423523,2.657164908,0.188005354,-0.31282759,3.875092081
mol6561,3.42E+02,7.182517204,0.554395134,0.892294974,-1.704558252,-0.343812403
mol6562,1.35E+02,12.75062341,7.008421795,0.880440432,-3.11639598,-2.75322852
mol6563,1.62E+02,13.97725661,1.093148941,0.687233616,-1.097751348,3.747302288
mol6564,3.37E+02,0.249709179,5.768321207,0.362521962,-2.522514536,-1.957323008
mol6565,2.39E+02,2.938065341,12.03487104,0.339648531,2.868859588,1.268397521
mol6566,4.55E+02,12.72756257,0.057337058,0.309222775,-0.641458075,5.798561696
mol6567,1.88E+03,12.01491418,10.97979595,0.013302877,0.693607639,2.682212647
mol6568,2.34E+02,13.39344369,7.245053177,0.011658688,2.886242972,5.874183984
mol6569,2.59E+02,5.684197229,9.161916276,0.985508757,-1.132119277,-1.149165593
mol6570,4.11E+02,12.57139763,10.27415408,0.0554705,0.536651421,3.683089236
mol6571,5.70E+02,0.94800515,7.892124765,0.187809107,-1.180129668,-1.735270117
mol6572,3.85E+02,6.829999034,0.869599608,0.135638427,2.947080226,3.751500612
mol6573,1.37E+02,12.00538574,9.492266798,0.914095129,2.97030273,0.237444609
mol6574,3.05E+02,7.029818407,4.264804599,0.251576591,-0.870610054,1.772577131
mol6575,1.86E+02,2.529878404,3.536929702,0.084359456,2.877475092,-0.687920297
mol6576,3.04E+02,11.74903488,8.994209743,0.449572066,-1.247191363,4.10663469
mol6577,2.32E+02,1.988706564,9.47695151,0.095466458,-1.694841982,-0.874493997
mol6578,1.97E+02,5.984582823,5.602417894,0.15068899,0.554030927,0.577434644
mol6579,5.06E+02,12.46881159,0.287001947,0.003757173,0.344193744,4.38213335
mol6580,3.55E+02,8.366240186,9.386813235,0.091715764,2.702601153,2.394438875
mol6581,4.89E+02,2.565238062,1.890732352,0.020548924,-1.663718626,0.398125681
mol6582,3.65E+02,11.93206953,8.991550583,0.065146472,0.10639642,1.261167614
mol6583,5.70E+02,11.58139255,6.994831464,0.341808733,-1.82807189,2.788196943
mol6584,3.15E+02,2.532643535,0.564325189,0.298704007,-2.042097078,0.832138885
mol6585,3.86E+02,8.498573232,1.187743197,0.962346684,-2.776873676,-0.025924805
mol6586,2.41E+02,13.12120631,7.603752116,0.876122207,-1.864291603,1.639903942
mol6587,5.30E+02,10.9367386,9.114821093,0.057508975,0.231901918,2.318257772
mol6588,3.76E+02,12.23530026,9.057706757,0.184091517,-1.107986429,-0.046005002
mol6589,5.41E+02,2.779869411,6.76626139,0.02095538,-1.326615993,0.635549358
mol6590,2.87E+02,12.70996937,2.195018263,0.525837559,-0.89659642,-0.297009953
mol6591,7.56E+02,2.502741315,2.482844383,0.11154843,-2.327298825,-0.737567381
mol6592,2.61E+02,0.735913134,3.925668922,0.064711414,2.959924424,-0.345716183
mol6593,8.44E+02,13.08683846,8.298027431,0.055465739,-0.818214838,2.608586176
mol6594,6.08E+02,13.49706813,12.04933643,0.217797774,-1.191931235,3.526163491
mol6595,3.75E+02,9.837673246,2.291119298,0.906252758,-1.790212189,-1.824635824
mol6596,4.76E+02,7.651348383,8.275284514,0.067765512,2.771462385,2.293226834
mol6597,7.86E+02,11.86086255,1.118252127,0.025963604,-2.021481941,3.311757758
mol6598,3.72E+02,3.627331264,8.061672078,0.250814108,-1.077918979,0.935676528
mol6599,2.72E+02,11.87322695,6.960804347,0.384510351,-2.782250239,4.017243788
mol6600,1.06E+02,10.82947471,1.135046337,0.815650266,-0.32107805,-0.058046727
mol6601,7.19E+02,0.277977543,0.536948141,0.090320725,-1.88473026,1.261206023
mol6602,2.90E+02,9.209843746,5.261167707,0.955945559,-1.939001908,-2.206223869
mol6603,1.81E+03,12.47184472,0.355031664,0.478476742,-0.08700962,0.666205786
mol6604,2.84E+02,11.27773135,7.847510025,0.189604014,-2.063140963,1.022446709
mol6605,8.86E+02,7.9134396,7.968298844,0.014688928,-1.952173868,2.09413515
mol6606,4.21E+02,13.38860697,4.462664935,0.116029363,-1.184959875,3.335713128
mol6607,4.27E+02,7.025232316,0.702339275,0.48494723,-1.03713268,1.11114599
mol6608,1.55E+02,11.36198226,8.368643827,0.896246227,2.670475167,-1.486005306
mol6609,7.82E+02,12.83747549,5.09611189,0.195481973,0.590247237,0.628661143
mol6610,2.25E+02,13.90420564,2.131250127,0.436869815,-1.139910154,1.141723797
mol6611,1.68E+02,12.10537376,1.706799877,0.117820584,-0.584970316,0.944346971
mol6612,3.93E+02,1.636302783,7.765431411,0.055732931,-0.679771545,0.12299501
mol6613,92.93909467,1.441772685,1.309217885,0.121283113,-2.172715145,-1.16003589
mol6614,4.04E+02,12.55771204,1.418439699,0.362196066,-2.766482503,1.746732183
mol6615,3.06E+02,1.290487383,0.710465273,0.065119079,-1.314758468,1.224547964
mol6616,3.27E+02,13.93168246,8.489360628,0.640973919,-2.359224675,2.136251425
mol6617,3.27E+02,12.98412508,4.445035315,0.595428048,-1.311676467,2.479050474
mol6618,3.92E+02,3.569099064,0.0987947,0.240959029,-2.724760284,1.154539676
mol6619,2.87E+02,12.44094494,7.512623641,0.975637793,-1.541772131,-0.232151103
mol6620,2.13E+02,12.57016208,0.134274838,0.575100246,-2.043715851,1.186853894
mol6621,2.79E+02,4.968358629,0.331595852,0.388599799,0.020503502,0.366092199
mol6622,5.47E+02,9.183164529,0.252132426,0.077575342,0.196347661,3.315095255
mol6623,2.35E+02,3.997693531,7.059186796,0.316598886,2.646367182,0.380633185
mol6624,5.37E+02,11.61135661,6.279546495,0.096046686,-1.701719217,3.079246411
mol6625,2.30E+02,8.61818399,7.674938181,0.739860839,0.068229401,-1.342687559
mol6626,5.51E+02,4.375573826,0.010332192,0.058005412,-1.837436995,-0.677842938
mol6627,6.92E+02,13.01218237,7.809724262,0.10057549,-0.411154774,2.999536855
mol6628,5.96E+02,11.64836964,10.15305355,0.158858552,-1.84396567,0.025098915
mol6629,4.93E+02,11.08058838,8.442728373,0.03482684,-2.398015582,0.08103346
mol6630,4.15E+02,1.845359474,5.870312858,0.243180719,0.671403484,-0.093640911
mol6631,2.84E+02,12.68888508,2.347141468,0.734662888,-0.572444512,-0.763896023
mol6632,3.67E+02,13.40250047,9.871252025,0.134069478,-1.337664486,0.188867556
mol6633,4.04E+02,4.311866359,2.097438754,0.163550185,-1.422774278,0.267687804
mol6634,2.71E+02,12.42510903,6.498495037,0.774397306,-2.312857128,1.888312733
mol6635,4.07E+02,5.828923683,9.53688023,0.565827143,-2.824162621,-1.188483886
mol6636,6.88E+02,0.956103672,1.403899931,0.074027022,-0.395361802,2.255454936
mol6637,2.08E+02,9.658723473,0.383746183,0.674243606,-1.875574001,1.157567506
mol6638,4.19E+02,1.904807146,1.185687278,0.380119869,-1.753226065,-1.59642756
mol6639,2.61E+02,13.97144471,8.813112177,0.076663353,2.524023339,8.20915708
mol6640,1.99E+02,13.57183842,4.221757685,0.063014857,0.515322294,1.222170341
mol6641,3.32E+02,4.657564861,5.712269738,0.046517163,-0.769782947,1.961407814
mol6642,2.06E+02,3.399846183,6.605074769,0.343691989,-0.562433071,-0.38779918
mol6643,8.41E+02,1.826788357,1.896338897,0.012953025,-1.972994331,1.950710361
mol6644,5.21E+02,7.042874173,2.161519307,0.456476229,-3.418082776,-0.485619047
mol6645,4.76E+02,0.977707005,0.138600383,0.05692386,-3.504933916,0.53441278
mol6646,3.69E+02,8.570863378,0.732497986,0.815070487,-2.179896773,-1.100032336
mol6647,7.83E+02,5.926978773,0.494012747,0.090166347,-2.080923548,-0.183344344
mol6648,2.71E+02,13.81209668,9.529464661,0.919274463,0.7672316,0.423188282
mol6649,2.71E+02,12.34169888,1.483827742,0.01974856,-1.207895426,1.832940319
mol6650,3.80E+02,13.41643982,9.086422288,0.595582274,-2.194150813,2.026173509
mol6651,2.43E+02,11.73484358,2.820062212,0.65651662,-2.709159372,-0.284670895
mol6652,3.58E+02,2.008409938,0.307443268,0.032918207,-0.686629326,0.43019708
mol6653,4.90E+02,12.68005157,2.660254742,0.025514871,-1.729727343,5.346833927
mol6654,4.35E+02,11.51823072,8.317774844,0.074094363,-0.650431979,0.394170074
mol6655,3.51E+02,13.43621993,9.562829963,0.197282313,-0.556217485,-1.006511691
mol6656,1.02E+02,13.89335288,8.678608177,0.086686359,-1.720008701,1.966108038
mol6657,3.23E+02,13.09938982,9.12330789,0.034517422,2.979601439,3.032883526
mol6658,3.69E+02,12.14538417,0.639990451,0.114988108,-0.243960409,2.393821039
mol6659,6.59E+02,7.716521299,0.115695732,0.165590905,-1.204613935,0.979068787
mol6660,6.93E+02,12.37253873,1.006157403,0.008944031,0.133118738,1.899833039
mol6661,5.29E+02,7.073036077,3.921299937,0.00595107,-2.564493304,0.004908998
mol6662,4.28E+02,13.07437033,4.279760938,0.555302347,-1.692330767,0.518975665
mol6663,3.06E+02,7.493156624,0.876493591,0.605499677,-1.852513116,-0.303791033
mol6664,1.07E+03,8.004336817,1.42896199,0.304504514,-2.164900907,2.64703902
mol6665,1.79E+02,8.337348637,4.268829711,0.977562429,-1.283983801,-1.692703554
mol6666,2.10E+02,2.063777564,1.066657358,0.677134235,-1.347318357,0.055484387
